counts_1_2,counts_2_3,counts_1_3,timestamp
14, 15, 15, Mon Nov 28 09:45:02 2022\xcf\xcc&\x14\xd4\xa7\x95\x13\xf5\xc6\x9e]\x92\xf4\xa1\xb1\x1f.\xffJF\xe7Z\xc8\xe6n\xb5s\xac\x8fw\xbc]C\x99\xf8\xea\x07v\x84\xdb\x9a{\xa1\xc7\xb4\xf4\x96\xff\x17}0\x98\xa5\xe8Z\x1b>\xf2&/\x1bl\xb1d\r\n'
18, 18, 20, Mon Nov 28 09:46:02 2022\xcf\xcc&\x14\xd4\xa7\x95\x13\xf5\xc6\x9e]\x92\xf4\xa1\xb1\x1f.\xffJF\xe7Z\xc8\xe6n\xb5s\xac\x8fw\xbc]C\x99\xf8\xea\x07v\x84\xdb\x9a{\xa1\xc7\xb4\xf4\x96\xff\x17}0\x98\xa5\xe8Z\x1b>\xf2&/\x1bl\xb1d\r\n'
15, 17, 15, Mon Nov 28 09:47:02 2022\xcf\xcc&\x14\xd4\xa7\x95\x13\xf5\xc6\x9e]\x92\xf4\xa1\xb1\x1f.\xffJF\xe7Z\xc8\xe6n\xb5s\xac\x8fw\xbc]C\x99\xf8\xea\x07v\x84\xdb\x9a{\xa1\xc7\xb4\xf4\x96\xff\x17}0\x98\xa5\xe8Z\x1b>\xf2&/\x1bl\xb1d\r\n'
11, 16, 10, Mon Nov 28 09:48:02 2022\xcf\xcc&\x14\xd4\xa7\x95\x13\xf5\xc6\x9e]\x92\xf4\xa1\xb1\x1f.\xffJF\xe7Z\xc8\xe6n\xb5s\xac\x8fw\xbc]C\x99\xf8\xea\x07v\x84\xdb\x9a{\xa1\xc7\xb4\xf4\x96\xff\x17}0\x98\xa5\xe8Z\x1b>\xf2&/\x1bl\xb1d\r\n'
14, 18, 17, Mon Nov 28 09:49:02 2022\xcf\xcc&\x14\xd4\xa7\x95\x13\xf5\xc6\x9e]\x92\xf4\xa1\xb1\x1f.\xffJF\xe7Z\xc8\xe6n\xb5s\xac\x8fw\xbc]C\x99\xf8\xea\x07v\x84\xdb\x9a{\xa1\xc7\xb4\xf4\x96\xff\x17}0\x98\xa5\xe8Z\x1b>\xf2&/\x1bl\xb1d\r\n'
7, 13, 11, Mon Nov 28 09:50:02 20222\xcf\xcc&\x14\xd4\xa7\x95\x13\xf5\xc6\x9e]\x92\xf4\xa1\xb1\x1f.\xffJF\xe7Z\xc8\xe6n\xb5s\xac\x8fw\xbc]C\x99\xf8\xea\x07v\x84\xdb\x9a{\xa1\xc7\xb4\xf4\x96\xff\x17}0\x98\xa5\xe8Z\x1b>\xf2&/\x1bl\xb1d\r\n'
17, 17, 13, Mon Nov 28 09:51:02 2022\xcf\xcc&\x14\xd4\xa7\x95\x13\xf5\xc6\x9e]\x92\xf4\xa1\xb1\x1f.\xffJF\xe7Z\xc8\xe6n\xb5s\xac\x8fw\xbc]C\x99\xf8\xea\x07v\x84\xdb\x9a{\xa1\xc7\xb4\xf4\x96\xff\x17}0\x98\xa5\xe8Z\x1b>\xf2&/\x1bl\xb1d\r\n'
21, 23, 22, Mon Nov 28 09:52:02 2022\xcf\xcc&\x14\xd4\xa7\x95\x13\xf5\xc6\x9e]\x92\xf4\xa1\xb1\x1f.\xffJF\xe7Z\xc8\xe6n\xb5s\xac\x8fw\xbc]C\x99\xf8\xea\x07v\x84\xdb\x9a{\xa1\xc7\xb4\xf4\x96\xff\x17}0\x98\xa5\xe8Z\x1b>\xf2&/\x1bl\xb1d\r\n'
18, 17, 17, Mon Nov 28 09:53:02 2022\xcf\xcc&\x14\xd4\xa7\x95\x13\xf5\xc6\x9e]\x92\xf4\xa1\xb1\x1f.\xffJF\xe7Z\xc8\xe6n\xb5s\xac\x8fw\xbc]C\x99\xf8\xea\x07v\x84\xdb\x9a{\xa1\xc7\xb4\xf4\x96\xff\x17}0\x98\xa5\xe8Z\x1b>\xf2&/\x1bl\xb1d\r\n'
10, 12, 15, Mon Nov 28 09:54:02 2022\xcf\xcc&\x14\xd4\xa7\x95\x13\xf5\xc6\x9e]\x92\xf4\xa1\xb1\x1f.\xffJF\xe7Z\xc8\xe6n\xb5s\xac\x8fw\xbc]C\x99\xf8\xea\x07v\x84\xdb\x9a{\xa1\xc7\xb4\xf4\x96\xff\x17}0\x98\xa5\xe8Z\x1b>\xf2&/\x1bl\xb1d\r\n'
11, 13, 11, Mon Nov 28 09:55:02 2022\xcf\xcc&\x14\xd4\xa7\x95\x13\xf5\xc6\x9e]\x92\xf4\xa1\xb1\x1f.\xffJF\xe7Z\xc8\xe6n\xb5s\xac\x8fw\xbc]C\x99\xf8\xea\x07v\x84\xdb\x9a{\xa1\xc7\xb4\xf4\x96\xff\x17}0\x98\xa5\xe8Z\x1b>\xf2&/\x1bl\xb1d\r\n'
18, 21, 21, Mon Nov 28 09:56:02 2022\xcf\xcc&\x14\xd4\xa7\x95\x13\xf5\xc6\x9e]\x92\xf4\xa1\xb1\x1f.\xffJF\xe7Z\xc8\xe6n\xb5s\xac\x8fw\xbc]C\x99\xf8\xea\x07v\x84\xdb\x9a{\xa1\xc7\xb4\xf4\x96\xff\x17}0\x98\xa5\xe8Z\x1b>\xf2&/\x1bl\xb1d\r\n'
21, 17, 17, Mon Nov 28 09:57:02 2022\xcf\xcc&\x14\xd4\xa7\x95\x13\xf5\xc6\x9e]\x92\xf4\xa1\xb1\x1f.\xffJF\xe7Z\xc8\xe6n\xb5s\xac\x8fw\xbc]C\x99\xf8\xea\x07v\x84\xdb\x9a{\xa1\xc7\xb4\xf4\x96\xff\x17}0\x98\xa5\xe8Z\x1b>\xf2&/\x1bl\xb1d\r\n'
13, 13, 10, Mon Nov 28 09:58:02 2022\xcf\xcc&\x14\xd4\xa7\x95\x13\xf5\xc6\x9e]\x92\xf4\xa1\xb1\x1f.\xffJF\xe7Z\xc8\xe6n\xb5s\xac\x8fw\xbc]C\x99\xf8\xea\x07v\x84\xdb\x9a{\xa1\xc7\xb4\xf4\x96\xff\x17}0\x98\xa5\xe8Z\x1b>\xf2&/\x1bl\xb1d\r\n'
15, 13, 13, Mon Nov 28 09:59:02 2022\xcf\xcc&\x14\xd4\xa7\x95\x13\xf5\xc6\x9e]\x92\xf4\xa1\xb1\x1f.\xffJF\xe7Z\xc8\xe6n\xb5s\xac\x8fw\xbc]C\x99\xf8\xea\x07v\x84\xdb\x9a{\xa1\xc7\xb4\xf4\x96\xff\x17}0\x98\xa5\xe8Z\x1b>\xf2&/\x1bl\xb1d\r\n'
15, 20, 15, Mon Nov 28 10:00:02 2022\xcf\xcc&\x14\xd4\xa7\x95\x13\xf5\xc6\x9e]\x92\xf4\xa1\xb1\x1f.\xffJF\xe7Z\xc8\xe6n\xb5s\xac\x8fw\xbc]C\x99\xf8\xea\x07v\x84\xdb\x9a{\xa1\xc7\xb4\xf4\x96\xff\x17}0\x98\xa5\xe8Z\x1b>\xf2&/\x1bl\xb1d\r\n'
8, 14, 11, Mon Nov 28 10:01:02 20222\xcf\xcc&\x14\xd4\xa7\x95\x13\xf5\xc6\x9e]\x92\xf4\xa1\xb1\x1f.\xffJF\xe7Z\xc8\xe6n\xb5s\xac\x8fw\xbc]C\x99\xf8\xea\x07v\x84\xdb\x9a{\xa1\xc7\xb4\xf4\x96\xff\x17}0\x98\xa5\xe8Z\x1b>\xf2&/\x1bl\xb1d\r\n'
9, 18, 11, Mon Nov 28 10:02:02 20222\xcf\xcc&\x14\xd4\xa7\x95\x13\xf5\xc6\x9e]\x92\xf4\xa1\xb1\x1f.\xffJF\xe7Z\xc8\xe6n\xb5s\xac\x8fw\xbc]C\x99\xf8\xea\x07v\x84\xdb\x9a{\xa1\xc7\xb4\xf4\x96\xff\x17}0\x98\xa5\xe8Z\x1b>\xf2&/\x1bl\xb1d\r\n'
12, 14, 12, Mon Nov 28 10:03:02 2022\xcf\xcc&\x14\xd4\xa7\x95\x13\xf5\xc6\x9e]\x92\xf4\xa1\xb1\x1f.\xffJF\xe7Z\xc8\xe6n\xb5s\xac\x8fw\xbc]C\x99\xf8\xea\x07v\x84\xdb\x9a{\xa1\xc7\xb4\xf4\x96\xff\x17}0\x98\xa5\xe8Z\x1b>\xf2&/\x1bl\xb1d\r\n'
12, 12, 14, Mon Nov 28 10:04:02 2022\xcf\xcc&\x14\xd4\xa7\x95\x13\xf5\xc6\x9e]\x92\xf4\xa1\xb1\x1f.\xffJF\xe7Z\xc8\xe6n\xb5s\xac\x8fw\xbc]C\x99\xf8\xea\x07v\x84\xdb\x9a{\xa1\xc7\xb4\xf4\x96\xff\x17}0\x98\xa5\xe8Z\x1b>\xf2&/\x1bl\xb1d\r\n'
13, 18, 13, Mon Nov 28 10:05:02 2022\xcf\xcc&\x14\xd4\xa7\x95\x13\xf5\xc6\x9e]\x92\xf4\xa1\xb1\x1f.\xffJF\xe7Z\xc8\xe6n\xb5s\xac\x8fw\xbc]C\x99\xf8\xea\x07v\x84\xdb\x9a{\xa1\xc7\xb4\xf4\x96\xff\x17}0\x98\xa5\xe8Z\x1b>\xf2&/\x1bl\xb1d\r\n'
17, 24, 23, Mon Nov 28 10:06:02 2022\xcf\xcc&\x14\xd4\xa7\x95\x13\xf5\xc6\x9e]\x92\xf4\xa1\xb1\x1f.\xffJF\xe7Z\xc8\xe6n\xb5s\xac\x8fw\xbc]C\x99\xf8\xea\x07v\x84\xdb\x9a{\xa1\xc7\xb4\xf4\x96\xff\x17}0\x98\xa5\xe8Z\x1b>\xf2&/\x1bl\xb1d\r\n'
9, 13, 10, Mon Nov 28 10:07:02 20222\xcf\xcc&\x14\xd4\xa7\x95\x13\xf5\xc6\x9e]\x92\xf4\xa1\xb1\x1f.\xffJF\xe7Z\xc8\xe6n\xb5s\xac\x8fw\xbc]C\x99\xf8\xea\x07v\x84\xdb\x9a{\xa1\xc7\xb4\xf4\x96\xff\x17}0\x98\xa5\xe8Z\x1b>\xf2&/\x1bl\xb1d\r\n'
20, 19, 14, Mon Nov 28 10:08:02 2022\xcf\xcc&\x14\xd4\xa7\x95\x13\xf5\xc6\x9e]\x92\xf4\xa1\xb1\x1f.\xffJF\xe7Z\xc8\xe6n\xb5s\xac\x8fw\xbc]C\x99\xf8\xea\x07v\x84\xdb\x9a{\xa1\xc7\xb4\xf4\x96\xff\x17}0\x98\xa5\xe8Z\x1b>\xf2&/\x1bl\xb1d\r\n'
19, 21, 21, Mon Nov 28 10:09:02 2022\xcf\xcc&\x14\xd4\xa7\x95\x13\xf5\xc6\x9e]\x92\xf4\xa1\xb1\x1f.\xffJF\xe7Z\xc8\xe6n\xb5s\xac\x8fw\xbc]C\x99\xf8\xea\x07v\x84\xdb\x9a{\xa1\xc7\xb4\xf4\x96\xff\x17}0\x98\xa5\xe8Z\x1b>\xf2&/\x1bl\xb1d\r\n'
14, 17, 16, Mon Nov 28 10:10:02 2022\xcf\xcc&\x14\xd4\xa7\x95\x13\xf5\xc6\x9e]\x92\xf4\xa1\xb1\x1f.\xffJF\xe7Z\xc8\xe6n\xb5s\xac\x8fw\xbc]C\x99\xf8\xea\x07v\x84\xdb\x9a{\xa1\xc7\xb4\xf4\x96\xff\x17}0\x98\xa5\xe8Z\x1b>\xf2&/\x1bl\xb1d\r\n'
16, 12, 13, Mon Nov 28 10:11:02 2022\xcf\xcc&\x14\xd4\xa7\x95\x13\xf5\xc6\x9e]\x92\xf4\xa1\xb1\x1f.\xffJF\xe7Z\xc8\xe6n\xb5s\xac\x8fw\xbc]C\x99\xf8\xea\x07v\x84\xdb\x9a{\xa1\xc7\xb4\xf4\x96\xff\x17}0\x98\xa5\xe8Z\x1b>\xf2&/\x1bl\xb1d\r\n'
14, 19, 17, Mon Nov 28 10:12:02 2022\xcf\xcc&\x14\xd4\xa7\x95\x13\xf5\xc6\x9e]\x92\xf4\xa1\xb1\x1f.\xffJF\xe7Z\xc8\xe6n\xb5s\xac\x8fw\xbc]C\x99\xf8\xea\x07v\x84\xdb\x9a{\xa1\xc7\xb4\xf4\x96\xff\x17}0\x98\xa5\xe8Z\x1b>\xf2&/\x1bl\xb1d\r\n'
13, 20, 16, Mon Nov 28 10:13:02 2022\xcf\xcc&\x14\xd4\xa7\x95\x13\xf5\xc6\x9e]\x92\xf4\xa1\xb1\x1f.\xffJF\xe7Z\xc8\xe6n\xb5s\xac\x8fw\xbc]C\x99\xf8\xea\x07v\x84\xdb\x9a{\xa1\xc7\xb4\xf4\x96\xff\x17}0\x98\xa5\xe8Z\x1b>\xf2&/\x1bl\xb1d\r\n'
8, 10, 12, Mon Nov 28 10:14:02 20222\xcf\xcc&\x14\xd4\xa7\x95\x13\xf5\xc6\x9e]\x92\xf4\xa1\xb1\x1f.\xffJF\xe7Z\xc8\xe6n\xb5s\xac\x8fw\xbc]C\x99\xf8\xea\x07v\x84\xdb\x9a{\xa1\xc7\xb4\xf4\x96\xff\x17}0\x98\xa5\xe8Z\x1b>\xf2&/\x1bl\xb1d\r\n'
12, 16, 15, Mon Nov 28 10:15:02 2022\xcf\xcc&\x14\xd4\xa7\x95\x13\xf5\xc6\x9e]\x92\xf4\xa1\xb1\x1f.\xffJF\xe7Z\xc8\xe6n\xb5s\xac\x8fw\xbc]C\x99\xf8\xea\x07v\x84\xdb\x9a{\xa1\xc7\xb4\xf4\x96\xff\x17}0\x98\xa5\xe8Z\x1b>\xf2&/\x1bl\xb1d\r\n'
18, 19, 18, Mon Nov 28 10:16:02 2022\xcf\xcc&\x14\xd4\xa7\x95\x13\xf5\xc6\x9e]\x92\xf4\xa1\xb1\x1f.\xffJF\xe7Z\xc8\xe6n\xb5s\xac\x8fw\xbc]C\x99\xf8\xea\x07v\x84\xdb\x9a{\xa1\xc7\xb4\xf4\x96\xff\x17}0\x98\xa5\xe8Z\x1b>\xf2&/\x1bl\xb1d\r\n'
15, 17, 16, Mon Nov 28 10:17:02 2022\xcf\xcc&\x14\xd4\xa7\x95\x13\xf5\xc6\x9e]\x92\xf4\xa1\xb1\x1f.\xffJF\xe7Z\xc8\xe6n\xb5s\xac\x8fw\xbc]C\x99\xf8\xea\x07v\x84\xdb\x9a{\xa1\xc7\xb4\xf4\x96\xff\x17}0\x98\xa5\xe8Z\x1b>\xf2&/\x1bl\xb1d\r\n'
16, 14, 10, Mon Nov 28 10:18:02 2022\xcf\xcc&\x14\xd4\xa7\x95\x13\xf5\xc6\x9e]\x92\xf4\xa1\xb1\x1f.\xffJF\xe7Z\xc8\xe6n\xb5s\xac\x8fw\xbc]C\x99\xf8\xea\x07v\x84\xdb\x9a{\xa1\xc7\xb4\xf4\x96\xff\x17}0\x98\xa5\xe8Z\x1b>\xf2&/\x1bl\xb1d\r\n'
16, 12, 14, Mon Nov 28 10:19:02 2022\xcf\xcc&\x14\xd4\xa7\x95\x13\xf5\xc6\x9e]\x92\xf4\xa1\xb1\x1f.\xffJF\xe7Z\xc8\xe6n\xb5s\xac\x8fw\xbc]C\x99\xf8\xea\x07v\x84\xdb\x9a{\xa1\xc7\xb4\xf4\x96\xff\x17}0\x98\xa5\xe8Z\x1b>\xf2&/\x1bl\xb1d\r\n'
27, 28, 24, Mon Nov 28 10:20:02 2022\xcf\xcc&\x14\xd4\xa7\x95\x13\xf5\xc6\x9e]\x92\xf4\xa1\xb1\x1f.\xffJF\xe7Z\xc8\xe6n\xb5s\xac\x8fw\xbc]C\x99\xf8\xea\x07v\x84\xdb\x9a{\xa1\xc7\xb4\xf4\x96\xff\x17}0\x98\xa5\xe8Z\x1b>\xf2&/\x1bl\xb1d\r\n'
16, 16, 14, Mon Nov 28 10:21:02 2022\xcf\xcc&\x14\xd4\xa7\x95\x13\xf5\xc6\x9e]\x92\xf4\xa1\xb1\x1f.\xffJF\xe7Z\xc8\xe6n\xb5s\xac\x8fw\xbc]C\x99\xf8\xea\x07v\x84\xdb\x9a{\xa1\xc7\xb4\xf4\x96\xff\x17}0\x98\xa5\xe8Z\x1b>\xf2&/\x1bl\xb1d\r\n'
14, 15, 13, Mon Nov 28 10:22:02 2022\xcf\xcc&\x14\xd4\xa7\x95\x13\xf5\xc6\x9e]\x92\xf4\xa1\xb1\x1f.\xffJF\xe7Z\xc8\xe6n\xb5s\xac\x8fw\xbc]C\x99\xf8\xea\x07v\x84\xdb\x9a{\xa1\xc7\xb4\xf4\x96\xff\x17}0\x98\xa5\xe8Z\x1b>\xf2&/\x1bl\xb1d\r\n'
10, 18, 15, Mon Nov 28 10:23:02 2022\xcf\xcc&\x14\xd4\xa7\x95\x13\xf5\xc6\x9e]\x92\xf4\xa1\xb1\x1f.\xffJF\xe7Z\xc8\xe6n\xb5s\xac\x8fw\xbc]C\x99\xf8\xea\x07v\x84\xdb\x9a{\xa1\xc7\xb4\xf4\x96\xff\x17}0\x98\xa5\xe8Z\x1b>\xf2&/\x1bl\xb1d\r\n'
17, 15, 16, Mon Nov 28 10:24:02 2022\xcf\xcc&\x14\xd4\xa7\x95\x13\xf5\xc6\x9e]\x92\xf4\xa1\xb1\x1f.\xffJF\xe7Z\xc8\xe6n\xb5s\xac\x8fw\xbc]C\x99\xf8\xea\x07v\x84\xdb\x9a{\xa1\xc7\xb4\xf4\x96\xff\x17}0\x98\xa5\xe8Z\x1b>\xf2&/\x1bl\xb1d\r\n'
8, 12, 13, Mon Nov 28 10:25:02 20222\xcf\xcc&\x14\xd4\xa7\x95\x13\xf5\xc6\x9e]\x92\xf4\xa1\xb1\x1f.\xffJF\xe7Z\xc8\xe6n\xb5s\xac\x8fw\xbc]C\x99\xf8\xea\x07v\x84\xdb\x9a{\xa1\xc7\xb4\xf4\x96\xff\x17}0\x98\xa5\xe8Z\x1b>\xf2&/\x1bl\xb1d\r\n'
11, 10, 9, Mon Nov 28 10:26:02 20222\xcf\xcc&\x14\xd4\xa7\x95\x13\xf5\xc6\x9e]\x92\xf4\xa1\xb1\x1f.\xffJF\xe7Z\xc8\xe6n\xb5s\xac\x8fw\xbc]C\x99\xf8\xea\x07v\x84\xdb\x9a{\xa1\xc7\xb4\xf4\x96\xff\x17}0\x98\xa5\xe8Z\x1b>\xf2&/\x1bl\xb1d\r\n'
11, 9, 16, Mon Nov 28 10:27:02 20222\xcf\xcc&\x14\xd4\xa7\x95\x13\xf5\xc6\x9e]\x92\xf4\xa1\xb1\x1f.\xffJF\xe7Z\xc8\xe6n\xb5s\xac\x8fw\xbc]C\x99\xf8\xea\x07v\x84\xdb\x9a{\xa1\xc7\xb4\xf4\x96\xff\x17}0\x98\xa5\xe8Z\x1b>\xf2&/\x1bl\xb1d\r\n'
15, 19, 15, Mon Nov 28 10:28:02 2022\xcf\xcc&\x14\xd4\xa7\x95\x13\xf5\xc6\x9e]\x92\xf4\xa1\xb1\x1f.\xffJF\xe7Z\xc8\xe6n\xb5s\xac\x8fw\xbc]C\x99\xf8\xea\x07v\x84\xdb\x9a{\xa1\xc7\xb4\xf4\x96\xff\x17}0\x98\xa5\xe8Z\x1b>\xf2&/\x1bl\xb1d\r\n'
13, 16, 17, Mon Nov 28 10:29:02 2022\xcf\xcc&\x14\xd4\xa7\x95\x13\xf5\xc6\x9e]\x92\xf4\xa1\xb1\x1f.\xffJF\xe7Z\xc8\xe6n\xb5s\xac\x8fw\xbc]C\x99\xf8\xea\x07v\x84\xdb\x9a{\xa1\xc7\xb4\xf4\x96\xff\x17}0\x98\xa5\xe8Z\x1b>\xf2&/\x1bl\xb1d\r\n'
12, 12, 17, Mon Nov 28 10:30:02 2022\xcf\xcc&\x14\xd4\xa7\x95\x13\xf5\xc6\x9e]\x92\xf4\xa1\xb1\x1f.\xffJF\xe7Z\xc8\xe6n\xb5s\xac\x8fw\xbc]C\x99\xf8\xea\x07v\x84\xdb\x9a{\xa1\xc7\xb4\xf4\x96\xff\x17}0\x98\xa5\xe8Z\x1b>\xf2&/\x1bl\xb1d\r\n'
14, 16, 13, Mon Nov 28 10:31:02 2022\xcf\xcc&\x14\xd4\xa7\x95\x13\xf5\xc6\x9e]\x92\xf4\xa1\xb1\x1f.\xffJF\xe7Z\xc8\xe6n\xb5s\xac\x8fw\xbc]C\x99\xf8\xea\x07v\x84\xdb\x9a{\xa1\xc7\xb4\xf4\x96\xff\x17}0\x98\xa5\xe8Z\x1b>\xf2&/\x1bl\xb1d\r\n'
13, 18, 15, Mon Nov 28 10:32:02 2022\xcf\xcc&\x14\xd4\xa7\x95\x13\xf5\xc6\x9e]\x92\xf4\xa1\xb1\x1f.\xffJF\xe7Z\xc8\xe6n\xb5s\xac\x8fw\xbc]C\x99\xf8\xea\x07v\x84\xdb\x9a{\xa1\xc7\xb4\xf4\x96\xff\x17}0\x98\xa5\xe8Z\x1b>\xf2&/\x1bl\xb1d\r\n'
9, 18, 12, Mon Nov 28 10:33:02 20222\xcf\xcc&\x14\xd4\xa7\x95\x13\xf5\xc6\x9e]\x92\xf4\xa1\xb1\x1f.\xffJF\xe7Z\xc8\xe6n\xb5s\xac\x8fw\xbc]C\x99\xf8\xea\x07v\x84\xdb\x9a{\xa1\xc7\xb4\xf4\x96\xff\x17}0\x98\xa5\xe8Z\x1b>\xf2&/\x1bl\xb1d\r\n'
11, 10, 9, Mon Nov 28 10:34:02 20222\xcf\xcc&\x14\xd4\xa7\x95\x13\xf5\xc6\x9e]\x92\xf4\xa1\xb1\x1f.\xffJF\xe7Z\xc8\xe6n\xb5s\xac\x8fw\xbc]C\x99\xf8\xea\x07v\x84\xdb\x9a{\xa1\xc7\xb4\xf4\x96\xff\x17}0\x98\xa5\xe8Z\x1b>\xf2&/\x1bl\xb1d\r\n'
14, 17, 15, Mon Nov 28 10:35:02 2022\xcf\xcc&\x14\xd4\xa7\x95\x13\xf5\xc6\x9e]\x92\xf4\xa1\xb1\x1f.\xffJF\xe7Z\xc8\xe6n\xb5s\xac\x8fw\xbc]C\x99\xf8\xea\x07v\x84\xdb\x9a{\xa1\xc7\xb4\xf4\x96\xff\x17}0\x98\xa5\xe8Z\x1b>\xf2&/\x1bl\xb1d\r\n'
16, 16, 13, Mon Nov 28 10:36:02 2022\xcf\xcc&\x14\xd4\xa7\x95\x13\xf5\xc6\x9e]\x92\xf4\xa1\xb1\x1f.\xffJF\xe7Z\xc8\xe6n\xb5s\xac\x8fw\xbc]C\x99\xf8\xea\x07v\x84\xdb\x9a{\xa1\xc7\xb4\xf4\x96\xff\x17}0\x98\xa5\xe8Z\x1b>\xf2&/\x1bl\xb1d\r\n'
15, 16, 16, Mon Nov 28 10:37:02 2022\xcf\xcc&\x14\xd4\xa7\x95\x13\xf5\xc6\x9e]\x92\xf4\xa1\xb1\x1f.\xffJF\xe7Z\xc8\xe6n\xb5s\xac\x8fw\xbc]C\x99\xf8\xea\x07v\x84\xdb\x9a{\xa1\xc7\xb4\xf4\x96\xff\x17}0\x98\xa5\xe8Z\x1b>\xf2&/\x1bl\xb1d\r\n'
14, 18, 12, Mon Nov 28 10:38:02 2022\xcf\xcc&\x14\xd4\xa7\x95\x13\xf5\xc6\x9e]\x92\xf4\xa1\xb1\x1f.\xffJF\xe7Z\xc8\xe6n\xb5s\xac\x8fw\xbc]C\x99\xf8\xea\x07v\x84\xdb\x9a{\xa1\xc7\xb4\xf4\x96\xff\x17}0\x98\xa5\xe8Z\x1b>\xf2&/\x1bl\xb1d\r\n'
9, 14, 16, Mon Nov 28 10:39:02 20222\xcf\xcc&\x14\xd4\xa7\x95\x13\xf5\xc6\x9e]\x92\xf4\xa1\xb1\x1f.\xffJF\xe7Z\xc8\xe6n\xb5s\xac\x8fw\xbc]C\x99\xf8\xea\x07v\x84\xdb\x9a{\xa1\xc7\xb4\xf4\x96\xff\x17}0\x98\xa5\xe8Z\x1b>\xf2&/\x1bl\xb1d\r\n'
7, 15, 12, Mon Nov 28 10:40:02 20222\xcf\xcc&\x14\xd4\xa7\x95\x13\xf5\xc6\x9e]\x92\xf4\xa1\xb1\x1f.\xffJF\xe7Z\xc8\xe6n\xb5s\xac\x8fw\xbc]C\x99\xf8\xea\x07v\x84\xdb\x9a{\xa1\xc7\xb4\xf4\x96\xff\x17}0\x98\xa5\xe8Z\x1b>\xf2&/\x1bl\xb1d\r\n'
9, 11, 10, Mon Nov 28 10:41:02 20222\xcf\xcc&\x14\xd4\xa7\x95\x13\xf5\xc6\x9e]\x92\xf4\xa1\xb1\x1f.\xffJF\xe7Z\xc8\xe6n\xb5s\xac\x8fw\xbc]C\x99\xf8\xea\x07v\x84\xdb\x9a{\xa1\xc7\xb4\xf4\x96\xff\x17}0\x98\xa5\xe8Z\x1b>\xf2&/\x1bl\xb1d\r\n'
11, 17, 16, Mon Nov 28 10:42:02 2022\xcf\xcc&\x14\xd4\xa7\x95\x13\xf5\xc6\x9e]\x92\xf4\xa1\xb1\x1f.\xffJF\xe7Z\xc8\xe6n\xb5s\xac\x8fw\xbc]C\x99\xf8\xea\x07v\x84\xdb\x9a{\xa1\xc7\xb4\xf4\x96\xff\x17}0\x98\xa5\xe8Z\x1b>\xf2&/\x1bl\xb1d\r\n'
17, 9, 18, Mon Nov 28 10:43:02 20222\xcf\xcc&\x14\xd4\xa7\x95\x13\xf5\xc6\x9e]\x92\xf4\xa1\xb1\x1f.\xffJF\xe7Z\xc8\xe6n\xb5s\xac\x8fw\xbc]C\x99\xf8\xea\x07v\x84\xdb\x9a{\xa1\xc7\xb4\xf4\x96\xff\x17}0\x98\xa5\xe8Z\x1b>\xf2&/\x1bl\xb1d\r\n'
11, 10, 11, Mon Nov 28 10:44:02 2022\xcf\xcc&\x14\xd4\xa7\x95\x13\xf5\xc6\x9e]\x92\xf4\xa1\xb1\x1f.\xffJF\xe7Z\xc8\xe6n\xb5s\xac\x8fw\xbc]C\x99\xf8\xea\x07v\x84\xdb\x9a{\xa1\xc7\xb4\xf4\x96\xff\x17}0\x98\xa5\xe8Z\x1b>\xf2&/\x1bl\xb1d\r\n'
17, 14, 13, Mon Nov 28 10:45:02 2022\xcf\xcc&\x14\xd4\xa7\x95\x13\xf5\xc6\x9e]\x92\xf4\xa1\xb1\x1f.\xffJF\xe7Z\xc8\xe6n\xb5s\xac\x8fw\xbc]C\x99\xf8\xea\x07v\x84\xdb\x9a{\xa1\xc7\xb4\xf4\x96\xff\x17}0\x98\xa5\xe8Z\x1b>\xf2&/\x1bl\xb1d\r\n'
9, 12, 14, Mon Nov 28 10:46:02 20222\xcf\xcc&\x14\xd4\xa7\x95\x13\xf5\xc6\x9e]\x92\xf4\xa1\xb1\x1f.\xffJF\xe7Z\xc8\xe6n\xb5s\xac\x8fw\xbc]C\x99\xf8\xea\x07v\x84\xdb\x9a{\xa1\xc7\xb4\xf4\x96\xff\x17}0\x98\xa5\xe8Z\x1b>\xf2&/\x1bl\xb1d\r\n'
19, 18, 14, Mon Nov 28 10:47:02 2022\xcf\xcc&\x14\xd4\xa7\x95\x13\xf5\xc6\x9e]\x92\xf4\xa1\xb1\x1f.\xffJF\xe7Z\xc8\xe6n\xb5s\xac\x8fw\xbc]C\x99\xf8\xea\x07v\x84\xdb\x9a{\xa1\xc7\xb4\xf4\x96\xff\x17}0\x98\xa5\xe8Z\x1b>\xf2&/\x1bl\xb1d\r\n'
11, 12, 12, Mon Nov 28 10:48:02 2022\xcf\xcc&\x14\xd4\xa7\x95\x13\xf5\xc6\x9e]\x92\xf4\xa1\xb1\x1f.\xffJF\xe7Z\xc8\xe6n\xb5s\xac\x8fw\xbc]C\x99\xf8\xea\x07v\x84\xdb\x9a{\xa1\xc7\xb4\xf4\x96\xff\x17}0\x98\xa5\xe8Z\x1b>\xf2&/\x1bl\xb1d\r\n'
