timestamp	Ch12	Ch13	Ch23	mslp	tmpf	press_pct	temp_pct	temp_scaled	Ch12_pct	Ch13_pct	Ch23_pct	Ch12_m_avg	Ch13_m_avg	Ch23_m_avg	delta_Ch12	delta_Ch13	delta_Ch23	delta_pres
2023-03-03 21:00:00+00:00	10794	5454	10641	996.2	78.1	-4.47040953489501	29.369404154511603	2.9369404154511605	4.095523291367471	6.084004628200855	4.541274919948419	4.5471760929991545	5.617188326206571	4.988284412369964	0.040138784782751936	0.05906109075690207	0.04441178274507096	-22.776204706761177
2023-03-03 22:00:00+00:00	10763	5541	10826	998.9	64.0	-3.9404658546543256	6.0133401522246235	0.6013340152224624	3.7965644974048627	7.776213722930131	6.358786042981071	4.564856451781889	6.1358731062002185	5.152024153183716	0.03726268686846214	0.07488679621871802	0.06164796666026267	-20.076204706761246
2023-03-03 23:00:00+00:00	11035	5534	10790	1000.2	66.0	-3.6853077863902723	9.326257031981642	0.9326257031981643	6.419686818625165	7.640058968181799	6.005108202823366	5.079194161825086	6.550820930195137	5.3534240343846315	0.062220400295000707	0.07362268769823961	0.05831709755551969	-18.776204706761177
2023-03-04 00:00:00+00:00	10763	5310	10657	1001.7	66.0	-3.390894630700996	9.326257031981642	0.9326257031981643	3.7965644974048627	3.283106816235156	4.698465071129621	4.921678238124357	6.100213527575655	5.356698829200908	0.03726268686846214	0.03230364158735288	0.045914271524295655	-17.276204706761177
2023-03-04 01:00:00+00:00	10767	5466	10757	1003.3	64.9	-3.0768539312991185	7.504152748115292	0.7504152748115293	3.835139825658102	6.317412779197997	5.680903516012136	4.640399802944484	6.0256525904515685	5.594121453380848	0.037634261419880896	0.061258893839381635	0.05525402373534483	-15.676204706761268
2023-03-04 02:00:00+00:00	10977	5470	10730	1004.5	64.0	-2.8413234067476885	6.0133401522246235	0.6013340152224624	5.860344558953189	6.395215496197043	5.415645135893857	4.633970581568944	6.249335401823829	5.450030481464746	0.0569505352914804	0.06199042276739516	0.05274087492808351	-14.476204706761223
2023-03-04 03:00:00+00:00	11003	5447	10742	1005.4	62.1	-2.6646755133341267	2.866069116455457	0.2866069116455457	6.111084192599248	5.9478498734525225	5.533537749279758	4.9698973984409065	6.226642942699107	5.615407619686636	0.05931632347407657	0.05777680473504273	0.053858609768744056	-13.576204706761246
2023-03-04 04:00:00+00:00	10990	5470	10822	1005.9	59.0	-2.566537794771034	-2.268952047167925	-0.22689520471679253	5.985714375776218	6.395215496197043	6.31948850518577	5.3347557115028	5.996476571576925	5.608858030054086	0.05813412900183094	0.06199042276739516	0.061278417506020026	-13.076204706761246
2023-03-04 05:00:00+00:00	10814	5442	10699	1006.2	57.9	-2.5076551636331654	-4.091056331034289	-0.4091056331034289	4.288399932633669	5.850596477203713	5.111089217980277	4.979541230504217	5.698232823080578	5.45985486591357	0.04198995154611415	0.05685844669455997	0.049847597441945855	-12.776204706761177
2023-03-04 06:00:00+00:00	11027	5523	10675	1006.7	55.9	-2.4095174450700734	-7.403973210791308	-0.7403973210791308	6.342536162118686	7.426101496434419	4.875303991208474	5.403869841289854	6.388731936447122	5.489328019260046	0.06149517136284236	0.07163299725255581	0.04760187740016474	-12.276204706761177
