counts_1_3,counts_2_3,counts_1_2,timestamp
19, 12, 12, Wed Jan 25 18:19:58 2023
18, 17, 19, Wed Jan 25 18:20:58 2023
17, 12, 14, Wed Jan 25 18:21:58 2023
21, 19, 17, Wed Jan 25 18:22:58 2023
24, 20, 23, Wed Jan 25 18:23:58 2023
19, 17, 26, Wed Jan 25 18:24:58 2023
20, 21, 20, Wed Jan 25 18:25:58 2023
13, 9, 16, Wed Jan 25 18:26:58 2023
17, 11, 17, Wed Jan 25 18:27:58 2023
12, 12, 13, Wed Jan 25 18:28:58 2023
15, 17, 11, Wed Jan 25 18:29:58 2023
20, 14, 19, Wed Jan 25 18:30:58 2023
15, 14, 17, Wed Jan 25 18:31:58 2023
20, 18, 24, Wed Jan 25 18:32:58 2023
15, 15, 24, Wed Jan 25 18:33:58 2023
14, 19, 19, Wed Jan 25 18:34:58 2023
14, 12, 18, Wed Jan 25 18:35:58 2023
11, 11, 12, Wed Jan 25 18:36:58 2023
16, 15, 18, Wed Jan 25 18:37:58 2023
16, 21, 20, Wed Jan 25 18:38:58 2023
18, 14, 15, Wed Jan 25 18:39:58 2023
14, 9, 13, Wed Jan 25 18:40:58 2023
18, 15, 21, Wed Jan 25 18:41:58 2023
16, 13, 18, Wed Jan 25 18:42:58 2023
13, 14, 12, Wed Jan 25 18:43:58 2023
17, 15, 21, Wed Jan 25 18:44:58 2023
15, 14, 12, Wed Jan 25 18:45:58 2023
12, 9, 13, Wed Jan 25 18:46:58 2023
17, 12, 14, Wed Jan 25 18:49:58 2023
16, 13, 20, Wed Jan 25 18:50:58 2023
17, 16, 16, Wed Jan 25 18:51:58 2023
16, 16, 14, Wed Jan 25 18:52:58 2023
13, 14, 18, Wed Jan 25 18:53:58 2023
12, 8, 11, Wed Jan 25 18:54:58 2023
10, 7, 19, Wed Jan 25 18:55:58 2023
12, 16, 13, Wed Jan 25 18:56:58 2023
11, 11, 12, Wed Jan 25 18:57:58 2023
14, 15, 19, Wed Jan 25 18:58:58 2023
13, 13, 13, Wed Jan 25 18:59:58 2023
8, 14, 14, Wed Jan 25 19:00:58 2023
20, 16, 16, Wed Jan 25 19:01:58 2023
15, 12, 15, Wed Jan 25 19:02:58 2023
18, 17, 20, Wed Jan 25 19:03:58 2023
16, 17, 19, Wed Jan 25 19:04:58 2023
9, 15, 18, Wed Jan 25 19:05:58 2023
13, 11, 14, Wed Jan 25 19:06:58 2023
14, 11, 18, Wed Jan 25 19:07:58 2023
24, 24, 23, Wed Jan 25 19:08:58 2023
13, 11, 16, Wed Jan 25 19:09:58 2023
13, 16, 14, Wed Jan 25 19:10:58 2023
11, 14, 10, Wed Jan 25 19:11:58 2023
16, 11, 10, Wed Jan 25 19:12:58 2023
13, 11, 13, Wed Jan 25 19:13:58 2023
16, 12, 17, Wed Jan 25 19:14:58 2023
11, 15, 10, Wed Jan 25 19:15:58 2023
14, 9, 13, Wed Jan 25 19:16:58 2023
13, 9, 16, Wed Jan 25 19:17:58 2023
13, 12, 11, Wed Jan 25 19:18:58 2023
16, 11, 17, Wed Jan 25 19:21:58 2023
17, 16, 19, Wed Jan 25 19:22:58 2023
10, 10, 15, Wed Jan 25 19:23:58 2023
22, 9, 15, Wed Jan 25 19:24:58 2023
13, 14, 20, Wed Jan 25 19:25:58 2023
21, 19, 20, Wed Jan 25 19:26:58 2023
14, 12, 21, Wed Jan 25 19:27:58 2023
16, 13, 25, Wed Jan 25 19:28:58 2023
10, 7, 15, Wed Jan 25 19:29:58 2023
17, 9, 15, Wed Jan 25 19:30:58 2023
18, 18, 18, Wed Jan 25 19:31:58 2023
20, 19, 20, Wed Jan 25 19:32:58 2023
10, 11, 18, Wed Jan 25 19:33:58 2023
21, 18, 23, Wed Jan 25 19:34:58 2023
14, 12, 17, Wed Jan 25 19:35:58 2023
13, 10, 6, Wed Jan 25 19:36:58 2023
10, 9, 10, Wed Jan 25 19:37:58 2023
17, 11, 17, Wed Jan 25 19:38:58 2023
18, 15, 18, Wed Jan 25 19:39:58 2023
18, 14, 19, Wed Jan 25 19:40:58 2023
15, 9, 12, Wed Jan 25 19:41:58 2023
19, 10, 11, Wed Jan 25 19:42:58 2023
12, 8, 13, Wed Jan 25 19:43:58 2023
19, 18, 18, Wed Jan 25 19:44:58 2023
14, 16, 19, Wed Jan 25 19:45:58 2023
15, 16, 15, Wed Jan 25 19:46:58 2023
9, 6, 10, Wed Jan 25 19:47:58 2023
11, 8, 15, Wed Jan 25 19:48:58 2023
12, 14, 12, Wed Jan 25 19:49:58 2023
21, 13, 14, Wed Jan 25 19:50:58 2023
11, 15, 19, Wed Jan 25 19:53:58 2023
19, 15, 16, Wed Jan 25 19:54:58 2023
13, 11, 14, Wed Jan 25 19:55:58 2023
12, 16, 18, Wed Jan 25 19:56:58 2023
22, 17, 23, Wed Jan 25 19:57:58 2023
23, 25, 26, Wed Jan 25 19:58:58 2023
26, 17, 21, Wed Jan 25 19:59:58 2023
14, 12, 15, Wed Jan 25 20:00:58 2023
13, 11, 12, Wed Jan 25 20:01:58 2023
18, 19, 27, Wed Jan 25 20:02:58 2023
18, 16, 20, Wed Jan 25 20:03:58 2023
7, 7, 9, Wed Jan 25 20:04:58 2023
17, 18, 16, Wed Jan 25 20:05:58 2023
21, 14, 18, Wed Jan 25 20:06:58 2023
16, 18, 18, Wed Jan 25 20:07:58 2023
16, 11, 17, Wed Jan 25 20:08:58 2023
18, 18, 28, Wed Jan 25 20:09:58 2023
7, 12, 11, Wed Jan 25 20:10:58 2023
25, 20, 15, Wed Jan 25 20:11:58 2023
13, 11, 14, Wed Jan 25 20:12:58 2023
18, 20, 16, Wed Jan 25 20:13:58 2023
7, 11, 14, Wed Jan 25 20:14:58 2023
16, 7, 15, Wed Jan 25 20:15:58 2023
14, 16, 15, Wed Jan 25 20:16:58 2023
10, 8, 15, Wed Jan 25 20:17:58 2023
15, 7, 13, Wed Jan 25 20:18:58 2023
16, 14, 18, Wed Jan 25 20:19:58 2023
16, 16, 17, Wed Jan 25 20:20:58 2023
6, 9, 14, Wed Jan 25 20:21:58 2023
14, 12, 13, Wed Jan 25 20:22:58 2023
8, 7, 9, Wed Jan 25 20:25:58 2023
17, 13, 21, Wed Jan 25 20:26:58 2023
19, 20, 18, Wed Jan 25 20:27:58 2023
25, 15, 21, Wed Jan 25 20:28:58 2023
11, 8, 17, Wed Jan 25 20:29:58 2023
16, 15, 18, Wed Jan 25 20:30:58 2023
9, 9, 15, Wed Jan 25 20:31:58 2023
15, 12, 15, Wed Jan 25 20:32:58 2023
18, 18, 22, Wed Jan 25 20:33:58 2023
18, 16, 17, Wed Jan 25 20:34:58 2023
16, 13, 16, Wed Jan 25 20:35:58 2023
6, 10, 11, Wed Jan 25 20:36:58 2023
9, 5, 7, Wed Jan 25 20:37:58 2023
20, 15, 22, Wed Jan 25 20:38:58 2023
14, 9, 13, Wed Jan 25 20:39:58 2023
18, 14, 17, Wed Jan 25 20:40:58 2023
17, 11, 16, Wed Jan 25 20:41:58 2023
15, 16, 15, Wed Jan 25 20:42:58 2023
11, 8, 8, Wed Jan 25 20:43:58 2023
16, 12, 17, Wed Jan 25 20:44:58 2023
13, 12, 14, Wed Jan 25 20:45:58 2023
12, 10, 10, Wed Jan 25 20:46:58 2023
10, 15, 21, Wed Jan 25 20:47:58 2023
23, 16, 19, Wed Jan 25 20:48:58 2023
18, 18, 22, Wed Jan 25 20:49:58 2023
20, 17, 21, Wed Jan 25 20:50:58 2023
18, 17, 20, Wed Jan 25 20:51:58 2023
8, 3, 7, Wed Jan 25 20:52:58 2023
21, 12, 20, Wed Jan 25 20:53:58 2023
17, 8, 13, Wed Jan 25 20:54:58 2023
22, 16, 17, Wed Jan 25 20:57:58 2023
17, 20, 18, Wed Jan 25 20:58:58 2023
15, 12, 14, Wed Jan 25 20:59:58 2023
10, 14, 13, Wed Jan 25 21:00:58 2023
20, 21, 23, Wed Jan 25 21:01:58 2023
22, 15, 17, Wed Jan 25 21:02:58 2023
22, 19, 16, Wed Jan 25 21:03:58 2023
18, 12, 21, Wed Jan 25 21:04:58 2023
15, 15, 18, Wed Jan 25 21:05:58 2023
9, 16, 19, Wed Jan 25 21:06:58 2023
16, 14, 15, Wed Jan 25 21:07:58 2023
12, 12, 13, Wed Jan 25 21:08:58 2023
19, 15, 26, Wed Jan 25 21:09:58 2023
12, 9, 11, Wed Jan 25 21:10:58 2023
7, 6, 11, Wed Jan 25 21:11:58 2023
18, 15, 16, Wed Jan 25 21:12:58 2023
13, 14, 19, Wed Jan 25 21:13:58 2023
15, 16, 19, Wed Jan 25 21:14:58 2023
14, 12, 21, Wed Jan 25 21:15:58 2023
14, 11, 11, Wed Jan 25 21:16:58 2023
17, 17, 21, Wed Jan 25 21:17:58 2023
17, 9, 12, Wed Jan 25 21:18:58 2023
9, 15, 17, Wed Jan 25 21:19:58 2023
14, 11, 16, Wed Jan 25 21:20:58 2023
18, 17, 15, Wed Jan 25 21:21:58 2023
11, 15, 18, Wed Jan 25 21:22:58 2023
12, 11, 14, Wed Jan 25 21:23:58 2023
15, 13, 14, Wed Jan 25 21:24:58 2023
14, 11, 18, Wed Jan 25 21:25:58 2023
20, 12, 15, Wed Jan 25 21:26:58 2023
13, 9, 9, Wed Jan 25 21:29:58 2023
16, 13, 23, Wed Jan 25 21:30:58 2023
19, 10, 15, Wed Jan 25 21:31:58 2023
12, 14, 19, Wed Jan 25 21:32:58 2023
13, 12, 16, Wed Jan 25 21:33:58 2023
19, 18, 21, Wed Jan 25 21:34:58 2023
18, 15, 18, Wed Jan 25 21:35:58 2023
15, 16, 15, Wed Jan 25 21:36:58 2023
9, 10, 13, Wed Jan 25 21:37:58 2023
24, 21, 19, Wed Jan 25 21:38:58 2023
15, 14, 15, Wed Jan 25 21:39:58 2023
12, 6, 7, Wed Jan 25 21:40:58 2023
15, 10, 13, Wed Jan 25 21:41:58 2023
17, 11, 12, Wed Jan 25 21:42:58 2023
8, 10, 15, Wed Jan 25 21:43:58 2023
15, 15, 11, Wed Jan 25 21:44:58 2023
14, 16, 15, Wed Jan 25 21:45:58 2023
9, 9, 18, Wed Jan 25 21:46:58 2023
16 23, Wed Jan 25 21:47:58 2023
21, 21, 23, Wed Jan 25 21:48:58 2023
13, 12, 16, Wed Jan 25 21:49:58 2023
23, 20, 23, Wed Jan 25 21:50:58 2023
18, 11, 21, Wed Jan 25 21:51:58 2023
13, 11, 14, Wed Jan 25 21:52:58 2023
12, 11, 15, Wed Jan 25 21:53:58 2023
14, 14, 20, Wed Jan 25 21:54:58 2023
8, 11, 12, Wed Jan 25 21:55:58 2023
15, 13, 18, Wed Jan 25 21:56:58 2023
23, 16, 18, Wed Jan 25 21:57:58 2023
24, 20, 29, Wed Jan 25 21:58:58 2023
15, 17, 17, Wed Jan 25 22:01:58 2023
12, 8, 11, Wed Jan 25 22:02:58 2023
11, 10, 12, Wed Jan 25 22:03:58 2023
20, 15, 13, Wed Jan 25 22:04:58 2023
13, 13, 17, Wed Jan 25 22:05:58 2023
12, 16, 15, Wed Jan 25 22:06:58 2023
17, 14, 19, Wed Jan 25 22:07:58 2023
10, 6, 10, Wed Jan 25 22:08:58 2023
15, 12, 17, Wed Jan 25 22:09:58 2023
13, 15, 18, Wed Jan 25 22:11:58 2023
15, 10, 13, Wed Jan 25 22:12:58 2023
13, 15, 15, Wed Jan 25 22:13:58 2023
14, 6, 10, Wed Jan 25 22:14:58 2023
18, 19, 19, Wed Jan 25 22:15:58 2023
12, 9, 8, Wed Jan 25 22:16:58 2023
19, 15, 24, Wed Jan 25 22:17:58 2023
12, 8, 14, Wed Jan 25 22:18:58 2023
16, 15, 18, Wed Jan 25 22:19:58 2023
10, 6, 10, Wed Jan 25 22:20:58 2023
15, 15, 17, Wed Jan 25 22:21:58 2023
9, 8, 10, Wed Jan 25 22:22:58 2023
13, 15, 15, Wed Jan 25 22:23:58 2023
10, 16, 15, Wed Jan 25 22:24:58 2023
9, 9, 12, Wed Jan 25 22:25:58 2023
11, 8, 17, Wed Jan 25 22:26:58 2023
7, 12, 12, Wed Jan 25 22:27:58 2023
16, 12, 17, Wed Jan 25 22:28:58 2023
17, 16, 23, Wed Jan 25 22:29:58 2023
13, 11, 11, Wed Jan 25 22:30:58 2023
10, 15, 13, Wed Jan 25 22:33:58 2023
19, 17, 22, Wed Jan 25 22:34:58 2023
10, 6, 9, Wed Jan 25 22:35:58 2023
16, 13, 20, Wed Jan 25 22:36:58 2023
14, 15, 21, Wed Jan 25 22:37:58 2023
13, 13, 16, Wed Jan 25 22:38:58 2023
14, 11, 9, Wed Jan 25 22:39:58 2023
13, 10, 11, Wed Jan 25 22:40:58 2023
20, 15, 21, Wed Jan 25 22:41:58 2023
10, 11, 13, Wed Jan 25 22:42:58 2023
12, 8, 12, Wed Jan 25 22:43:58 2023
11, 9, 15, Wed Jan 25 22:44:58 2023
19, 21, 23, Wed Jan 25 22:45:58 2023
17, 15, 13, Wed Jan 25 22:46:58 2023
18, 11, 11, Wed Jan 25 22:47:58 2023
19, 15, 19, Wed Jan 25 22:48:58 2023
13, 12, 13, Wed Jan 25 22:49:58 2023
13, 15, 17, Wed Jan 25 22:50:58 2023
12, 13, 18, Wed Jan 25 22:51:58 2023
18, 15, 19, Wed Jan 25 22:52:58 2023
18, 11, 13, Wed Jan 25 22:53:58 2023
12, 12, 10, Wed Jan 25 22:54:58 2023
17, 13, 17, Wed Jan 25 22:55:58 2023
12, 14, 13, Wed Jan 25 22:56:58 2023
16, 15, 22, Wed Jan 25 22:57:58 2023
19, 16, 18, Wed Jan 25 22:58:58 2023
17, 14, 14, Wed Jan 25 22:59:58 2023
17, 12, 16, Wed Jan 25 23:00:58 2023
12, 11, 16, Wed Jan 25 23:01:58 2023
16, 8, 11, Wed Jan 25 23:02:58 2023
21, 16, 23, Wed Jan 25 23:05:58 2023
16, 8, 12, Wed Jan 25 23:06:58 2023
21, 25, 20, Wed Jan 25 23:07:58 2023
15, 10, 12, Wed Jan 25 23:08:58 2023
12, 12, 12, Wed Jan 25 23:09:58 2023
18, 19, 21, Wed Jan 25 23:10:58 2023
9, 10, 11, Wed Jan 25 23:11:58 2023
13, 17, 19, Wed Jan 25 23:12:58 2023
9, 8, 14, Wed Jan 25 23:13:58 2023
15, 11, 11, Wed Jan 25 23:14:58 2023
16, 10, 21, Wed Jan 25 23:15:58 2023
19, 14, 22, Wed Jan 25 23:16:58 2023
15, 16, 12, Wed Jan 25 23:17:58 2023
21, 17, 23, Wed Jan 25 23:18:58 2023
17, 14, 19, Wed Jan 25 23:19:58 2023
20, 18, 19, Wed Jan 25 23:20:58 2023
8, 10, 10, Wed Jan 25 23:21:58 2023
12, 14, 19, Wed Jan 25 23:22:58 2023
10, 9, 11, Wed Jan 25 23:23:58 2023
14, 18, 21, Wed Jan 25 23:24:58 2023
10, 13, 14, Wed Jan 25 23:25:58 2023
16, 14, 18, Wed Jan 25 23:26:58 2023
10, 10, 7, Wed Jan 25 23:27:58 2023
21, 14, 12, Wed Jan 25 23:28:58 2023
16, 11, 11, Wed Jan 25 23:29:58 2023
15, 11, 14, Wed Jan 25 23:30:58 2023
20, 14, 20, Wed Jan 25 23:31:58 2023
10, 8, 12, Wed Jan 25 23:32:58 2023
12, 14, 16, Wed Jan 25 23:33:58 2023
15, 15, 16, Wed Jan 25 23:34:58 2023
15, 8, 15, Wed Jan 25 23:37:58 2023
9, 5, 9, Wed Jan 25 23:38:58 2023
15, 14, 14, Wed Jan 25 23:39:58 2023
13, 16, 18, Wed Jan 25 23:40:58 2023
11, 12, 16, Wed Jan 25 23:41:58 2023
16, 15, 16, Wed Jan 25 23:42:58 2023
13, 11, 13, Wed Jan 25 23:43:58 2023
16, 15, 19, Wed Jan 25 23:44:58 2023
20, 18, 17, Wed Jan 25 23:45:58 2023
13, 10, 16, Wed Jan 25 23:46:58 2023
12, 11, 15, Wed Jan 25 23:47:58 2023
7, 12, 11, Wed Jan 25 23:48:58 2023
9, 11, 19, Wed Jan 25 23:49:58 2023
11, 13, 14, Wed Jan 25 23:50:58 2023
17, 15, 16, Wed Jan 25 23:51:58 2023
9, 8, 11, Wed Jan 25 23:52:58 2023
15, 11, 14, Wed Jan 25 23:53:58 2023
7, 6, 11, Wed Jan 25 23:54:58 2023
9, 6, 12, Wed Jan 25 23:55:58 2023
17, 15, 15, Wed Jan 25 23:56:58 2023
15, 15, 17, Wed Jan 25 23:57:58 2023
16, 12, 10, Wed Jan 25 23:58:58 2023
22, 18, 19, Wed Jan 25 23:59:58 2023
10, 14, 13, Thu Jan 26 00:00:58 2023
15, 12, 18, Thu Jan 26 00:01:58 2023
7, 12, 14, Thu Jan 26 00:02:58 2023
11, 10, 17, Thu Jan 26 00:03:58 2023
21, 20, 21, Thu Jan 26 00:04:58 2023
20, 15, 17, Thu Jan 26 00:05:58 2023
19, 12, 15, Thu Jan 26 00:06:58 2023
18, 9, 16, Thu Jan 26 00:09:58 2023
16, 11, 16, Thu Jan 26 00:10:58 2023
13, 8, 12, Thu Jan 26 00:11:58 2023
17, 17, 15, Thu Jan 26 00:12:58 2023
21, 15, 19, Thu Jan 26 00:13:58 2023
21, 17, 13, Thu Jan 26 00:14:58 2023
14, 18, 17, Thu Jan 26 00:15:58 2023
15, 12, 16, Thu Jan 26 00:16:58 2023
17, 20, 15, Thu Jan 26 00:17:58 2023
16, 19, 16, Thu Jan 26 00:18:58 2023
16, 13, 17, Thu Jan 26 00:19:58 2023
10, 5, 7, Thu Jan 26 00:20:58 2023
9, 8, 13, Thu Jan 26 00:21:58 2023
15, 12, 12, Thu Jan 26 00:22:58 2023
10, 11, 8, Thu Jan 26 00:23:58 2023
19, 11, 12, Thu Jan 26 00:24:58 2023
15, 17, 17, Thu Jan 26 00:25:58 2023
10, 12, 17, Thu Jan 26 00:26:58 2023
12, 13, 14, Thu Jan 26 00:27:58 2023
15, 12, 15, Thu Jan 26 00:28:58 2023
15, 16, 18, Thu Jan 26 00:29:58 2023
16, 12, 13, Thu Jan 26 00:30:58 2023
9, 15, 12, Thu Jan 26 00:31:58 2023
10, 11, 10, Thu Jan 26 00:32:58 2023
14, 13, 18, Thu Jan 26 00:33:58 2023
9, 9, 11, Thu Jan 26 00:34:58 2023
12, 14, 18, Thu Jan 26 00:35:58 2023
15, 5, 10, Thu Jan 26 00:36:58 2023
12, 9, 14, Thu Jan 26 00:37:58 2023
10, 8, 9, Thu Jan 26 00:38:58 2023
11, 10, 17, Thu Jan 26 00:41:58 2023
16, 15, 19, Thu Jan 26 00:42:58 2023
17, 18, 18, Thu Jan 26 00:43:58 2023
12, 11, 11, Thu Jan 26 00:44:58 2023
15, 14, 18, Thu Jan 26 00:45:58 2023
13, 8, 14, Thu Jan 26 00:46:58 2023
15, 7, 17, Thu Jan 26 00:47:58 2023
17, 16, 19, Thu Jan 26 00:48:58 2023
10, 5, 9, Thu Jan 26 00:49:58 2023
18, 18, 16, Thu Jan 26 00:50:58 2023
16, 19, 20, Thu Jan 26 00:51:58 2023
13, 12, 12, Thu Jan 26 00:52:58 2023
15, 18, 24, Thu Jan 26 00:53:58 2023
14, 12, 18, Thu Jan 26 00:54:58 2023
16, 16, 14, Thu Jan 26 00:55:58 2023
16, 16, 14, Thu Jan 26 00:56:58 2023
12, 12, 12, Thu Jan 26 00:57:58 2023
17, 14, 15, Thu Jan 26 00:58:58 2023
19, 18, 17, Thu Jan 26 00:59:58 2023
12, 11, 19, Thu Jan 26 01:00:58 2023
20, 16, 17, Thu Jan 26 01:01:58 2023
20, 17, 17, Thu Jan 26 01:02:58 2023
16, 12, 18, Thu Jan 26 01:03:58 2023
13, 8, 11, Thu Jan 26 01:04:58 2023
17, 16, 18, Thu Jan 26 01:05:58 2023
10, 14, 14, Thu Jan 26 01:06:58 2023
17, 16, 19, Thu Jan 26 01:07:58 2023
23, 19, 19, Thu Jan 26 01:08:58 2023
7, 10, 9, Thu Jan 26 01:09:58 2023
13, 10, 14, Thu Jan 26 01:10:58 2023
18, 15, 21, Thu Jan 26 01:13:58 2023
20, 12, 21, Thu Jan 26 01:14:58 2023
17, 16, 13, Thu Jan 26 01:15:58 2023
10, 8, 14, Thu Jan 26 01:16:58 2023
18, 17, 18, Thu Jan 26 01:17:58 2023
16, 11, 16, Thu Jan 26 01:18:58 2023
15, 12, 13, Thu Jan 26 01:19:58 2023
16, 18, 19, Thu Jan 26 01:20:58 2023
14, 15, 10, Thu Jan 26 01:21:58 2023
12, 9, 11, Thu Jan 26 01:22:58 2023
10, 6, 14, Thu Jan 26 01:23:58 2023
11, 8, 12, Thu Jan 26 01:24:58 2023
17, 11, 17, Thu Jan 26 01:25:58 2023
17, 13, 19, Thu Jan 26 01:26:58 2023
11, 10, 13, Thu Jan 26 01:27:58 2023
19, 14, 18, Thu Jan 26 01:28:58 2023
12, 11, 14, Thu Jan 26 01:29:58 2023
20, 21, 18, Thu Jan 26 01:30:58 2023
19, 14, 21, Thu Jan 26 01:31:58 2023
13, 11, 14, Thu Jan 26 01:32:58 2023
7, 9, 9, Thu Jan 26 01:33:58 2023
16, 17, 18, Thu Jan 26 01:34:58 2023
8, 10, 9, Thu Jan 26 01:35:58 2023
16, 17, 14, Thu Jan 26 01:36:58 2023
17, 15, 15, Thu Jan 26 01:37:58 2023
11, 9, 12, Thu Jan 26 01:38:58 2023
10, 19, 12, Thu Jan 26 01:39:58 2023
16, 16, 15, Thu Jan 26 01:40:58 2023
14, 18, 22, Thu Jan 26 01:41:58 2023
14, 10, 19, Thu Jan 26 01:42:58 2023
12, 16, 19, Thu Jan 26 01:45:58 2023
20, 16, 16, Thu Jan 26 01:46:58 2023
16, 16, 18, Thu Jan 26 01:47:58 2023
17, 16, 21, Thu Jan 26 01:48:58 2023
16, 14, 18, Thu Jan 26 01:49:58 2023
14, 17, 14, Thu Jan 26 01:50:58 2023
19, 15, 21, Thu Jan 26 01:51:58 2023
15, 17, 16, Thu Jan 26 01:52:58 2023
9, 8, 10, Thu Jan 26 01:53:58 2023
12, 11, 14, Thu Jan 26 01:54:58 2023
19, 10, 17, Thu Jan 26 01:55:58 2023
13, 9, 11, Thu Jan 26 01:56:58 2023
24, 15, 13, Thu Jan 26 01:57:58 2023
12, 13, 17, Thu Jan 26 01:58:58 2023
11, 8, 13, Thu Jan 26 01:59:58 2023
12, 11, 11, Thu Jan 26 02:00:58 2023
16, 10, 12, Thu Jan 26 02:01:58 2023
21, 16, 19, Thu Jan 26 02:02:58 2023
15, 11, 14, Thu Jan 26 02:03:58 2023
21, 15, 17, Thu Jan 26 02:04:58 2023
12, 10, 20, Thu Jan 26 02:05:58 2023
16, 15, 16, Thu Jan 26 02:06:58 2023
16, 12, 17, Thu Jan 26 02:07:58 2023
17, 19, 22, Thu Jan 26 02:08:58 2023
12, 15, 12, Thu Jan 26 02:09:58 2023
17, 14, 19, Thu Jan 26 02:10:58 2023
21, 16, 14, Thu Jan 26 02:11:58 2023
11, 11, 10, Thu Jan 26 02:12:58 2023
16, 14, 18, Thu Jan 26 02:13:58 2023
18, 18, 24, Thu Jan 26 02:14:58 2023
23, 20, 20, Thu Jan 26 02:17:58 2023
19, 9, 17, Thu Jan 26 02:18:58 2023
13, 9, 11, Thu Jan 26 02:19:58 2023
13, 5, 10, Thu Jan 26 02:20:58 2023
15, 13, 17, Thu Jan 26 02:21:58 2023
19, 19, 19, Thu Jan 26 02:22:58 2023
11, 7, 12, Thu Jan 26 02:23:58 2023
7, 5, 7, Thu Jan 26 02:24:58 2023
9, 7, 10, Thu Jan 26 02:25:58 2023
15, 9, 11, Thu Jan 26 02:26:58 2023
17, 20, 23, Thu Jan 26 02:27:58 2023
13, 15, 19, Thu Jan 26 02:28:58 2023
12, 13, 12, Thu Jan 26 02:29:58 2023
19, 11, 12, Thu Jan 26 02:30:58 2023
19, 16, 20, Thu Jan 26 02:31:58 2023
13, 10, 14, Thu Jan 26 02:32:58 2023
15, 20, 25, Thu Jan 26 02:33:58 2023
22, 18, 27, Thu Jan 26 02:34:58 2023
15, 13, 18, Thu Jan 26 02:35:58 2023
10, 10, 10, Thu Jan 26 02:36:58 2023
18, 13, 20, Thu Jan 26 02:37:58 2023
14, 13, 17, Thu Jan 26 02:38:58 2023
11, 17, 16, Thu Jan 26 02:39:58 2023
11, 14, 16, Thu Jan 26 02:40:58 2023
12, 12, 19, Thu Jan 26 02:41:58 2023
17, 12, 14, Thu Jan 26 02:42:58 2023
12, 14, 19, Thu Jan 26 02:43:58 2023
16, 18, 20, Thu Jan 26 02:44:58 2023
10, 7, 14, Thu Jan 26 02:45:58 2023
12, 14, 20, Thu Jan 26 02:46:58 2023
14, 12, 19, Thu Jan 26 02:49:58 2023
8, 11, 15, Thu Jan 26 02:50:58 2023
16, 9, 13, Thu Jan 26 02:51:58 2023
19, 12, 15, Thu Jan 26 02:52:58 2023
16, 16, 25, Thu Jan 26 02:53:58 2023
16, 11, 13, Thu Jan 26 02:54:58 2023
13, 10, 13, Thu Jan 26 02:55:58 2023
13, 15, 15, Thu Jan 26 02:56:58 2023
18, 18, 16, Thu Jan 26 02:57:58 2023
11, 6, 10, Thu Jan 26 02:58:58 2023
7, 11, 12, Thu Jan 26 02:59:58 2023
14, 14, 15, Thu Jan 26 03:00:58 2023
16, 19, 12, Thu Jan 26 03:01:58 2023
11, 12, 17, Thu Jan 26 03:02:58 2023
16, 14, 17, Thu Jan 26 03:03:58 2023
13, 16, 17, Thu Jan 26 03:04:58 2023
10, 12, 16, Thu Jan 26 03:05:58 2023
10, 11, 10, Thu Jan 26 03:06:58 2023
19, 15, 13, Thu Jan 26 03:07:58 2023
18, 16, 24, Thu Jan 26 03:08:58 2023
7, 8, 13, Thu Jan 26 03:09:58 2023
11, 9, 14, Thu Jan 26 03:10:58 2023
10, 5, 10, Thu Jan 26 03:11:58 2023
18, 17, 20, Thu Jan 26 03:12:58 2023
13, 8, 14, Thu Jan 26 03:13:58 2023
18, 15, 15, Thu Jan 26 03:14:58 2023
19, 14, 21, Thu Jan 26 03:15:58 2023
6, 10, 15, Thu Jan 26 03:16:58 2023
8, 9, 11, Thu Jan 26 03:17:58 2023
15, 13, 16, Thu Jan 26 03:18:58 2023
18, 15, 13, Thu Jan 26 03:21:58 2023
10, 11, 11, Thu Jan 26 03:22:58 2023
11, 8, 13, Thu Jan 26 03:23:58 2023
12, 14, 17, Thu Jan 26 03:24:58 2023
18, 24, 20, Thu Jan 26 03:25:58 2023
14, 11, 15, Thu Jan 26 03:26:58 2023
9, 8, 6, Thu Jan 26 03:27:58 2023
8, 8, 13, Thu Jan 26 03:28:58 2023
19, 17, 20, Thu Jan 26 03:29:58 2023
23, 15, 17, Thu Jan 26 03:30:58 2023
13, 18, 15, Thu Jan 26 03:31:58 2023
16, 14, 17, Thu Jan 26 03:32:58 2023
16, 17, 18, Thu Jan 26 03:33:58 2023
11, 7, 13, Thu Jan 26 03:34:58 2023
14, 11, 13, Thu Jan 26 03:35:58 2023
10, 12, 15, Thu Jan 26 03:36:58 2023
14, 16, 14, Thu Jan 26 03:37:58 2023
16, 15, 16, Thu Jan 26 03:38:58 2023
18, 10, 18, Thu Jan 26 03:39:58 2023
16, 12, 19, Thu Jan 26 03:40:58 2023
13, 17, 15, Thu Jan 26 03:41:58 2023
21, 14, 17, Thu Jan 26 03:42:58 2023
9, 9, 15, Thu Jan 26 03:43:58 2023
23, 18, 22, Thu Jan 26 03:44:58 2023
13, 16, 11, Thu Jan 26 03:45:58 2023
17, 12, 17, Thu Jan 26 03:46:58 2023
14, 12, 13, Thu Jan 26 03:47:58 2023
14, 5, 17, Thu Jan 26 03:48:58 2023
17, 14, 17, Thu Jan 26 03:49:58 2023
22, 12, 18, Thu Jan 26 03:50:58 2023
